browser_type_Unknown,browser_type_Chrome,login_attempts,ip_reputation_score,failed_logins,succeeded_logins,attack_detected
0,0,4,0.5150898356996915,0,4,0
0,0,8,0.6105812989563781,1,7,1
0,1,7,0.3621887222030913,0,7,1
0,0,7,0.4280992219308626,1,6,1
0,1,8,0.1736531189543328,3,5,1
0,0,5,0.1541043362665692,1,4,0
0,0,5,0.3648370475577921,1,4,1
0,1,4,0.6480662182251314,3,1,1
0,0,4,0.4577230704906415,1,3,0
0,0,3,0.5364899315584257,1,2,0
0,1,3,0.2093230719593248,1,2,0
0,0,5,0.122282986025014,0,5,0
0,1,3,0.4983710226831012,1,2,1
0,0,6,0.6579460612994122,2,4,1
0,0,3,0.1432922761950939,0,3,0
0,0,2,0.7444747485413692,0,2,1
0,0,1,0.515446749386218,0,1,0
0,1,5,0.4321358254181652,1,4,0
0,1,5,0.3627859422640201,2,3,1
0,0,3,0.4376693074695427,1,2,0
0,0,7,0.5222417330113526,1,6,1
0,1,3,0.2287595033197782,1,2,0
0,0,5,0.1897936507973167,2,3,1
0,1,4,0.2520780557236216,0,4,0
0,1,5,0.4553538531476898,2,3,0
0,1,3,0.2133612314468826,3,0,1
0,0,2,0.279669734560751,2,0,0
0,0,1,0.2424151434572638,2,0,1
0,0,4,0.4303394260429292,0,4,0
0,0,1,0.0369854305909494,2,0,0
0,0,4,0.6025990111381802,1,3,1
0,1,3,0.1955560545851025,2,1,0
1,0,6,0.6390768316811494,1,5,1
0,1,3,0.5186289951496681,2,1,0
0,1,7,0.6935738930130717,1,6,1
0,0,3,0.1558001313465969,2,1,0
0,1,6,0.4673326961358833,2,4,0
0,0,4,0.472344437841435,2,2,0
0,0,5,0.6364587175960171,3,2,1
0,0,4,0.3932125587440628,2,2,0
0,1,2,0.626314778517543,1,1,1
0,1,2,0.5444971212292548,1,1,0
0,1,6,0.396236005447653,2,4,0
0,1,6,0.4035035943622725,1,5,1
0,0,3,0.1805391224311643,1,2,0
0,1,3,0.1908904040555821,0,3,0
0,1,4,0.0817680130787397,1,3,0
0,1,4,0.2967346732489002,0,4,0
0,0,3,0.3736734011067921,0,3,1
1,0,5,0.2148143274115427,3,2,1
0,1,2,0.2861824806456799,2,0,0
0,1,4,0.4322118948920888,3,1,1
0,0,4,0.5082884101025257,1,3,0
0,1,5,0.2790583362713387,1,4,1
0,0,7,0.4855984680955201,3,4,1
0,0,5,0.455068811143991,2,3,0
0,1,4,0.3411809651943888,2,2,0
0,0,2,0.1593814782266098,2,0,0
0,1,5,0.1305070477509011,2,3,0
0,0,5,0.3465037312530189,2,3,0
0,0,4,0.4003510547407952,1,3,1
0,0,6,0.35808731019773,2,4,1
0,1,4,0.217956260119052,2,2,0
0,1,3,0.5810548563395305,0,3,0
0,1,2,0.1405888044793773,1,1,0
0,0,6,0.4235059415845856,2,4,0
0,0,7,0.1768568594254569,3,4,1
0,0,2,0.394310325982931,1,1,0
0,1,3,0.1276132655706065,2,1,0
0,1,5,0.2941790698026674,0,5,0
0,0,5,0.3810696393002341,1,4,0
0,0,2,0.2891673095843549,1,1,0
0,1,3,0.0985279842407493,4,0,1
0,0,5,0.5820173185100349,4,1,1
0,1,5,0.2224860778467159,1,4,1
0,1,7,0.4394625872918866,0,7,1
0,0,5,0.0788865134212738,1,4,0
0,1,6,0.2700227595753774,2,4,0
0,1,1,0.2089084941166623,2,0,0
0,0,2,0.5687216842215272,1,1,0
0,0,6,0.0437996742607143,2,4,0
0,1,2,0.1863612399558569,3,0,1
0,1,5,0.106912273212541,1,4,0
0,1,4,0.5099080955839081,1,3,0
0,1,9,0.3581716399342248,3,6,1
0,1,5,0.3395501503525777,1,4,0
0,1,4,0.3990340358504156,0,4,0
0,0,3,0.7491488191073036,4,0,1
0,1,3,0.3676084449243084,2,1,0
0,0,5,0.166836253349081,0,5,1
0,1,8,0.2815918827777822,1,7,1
0,1,5,0.189365531626625,2,3,0
0,0,5,0.6717882871638998,3,2,1
0,0,4,0.2460649325067336,1,3,0
0,1,6,0.2190162780501721,2,4,0
0,1,5,0.1901795700370321,0,5,0
0,0,1,0.2719699373620731,3,0,1
0,1,4,0.2715976221008268,2,2,0
0,0,2,0.6166638421188128,3,0,1
0,1,5,0.2073706932890286,1,4,0
0,1,2,0.0763601644056044,3,0,1
1,0,5,0.0763578391638955,2,3,1
0,0,7,0.1618724218080296,0,7,1
0,1,2,0.5559263272839516,1,1,0
0,0,4,0.5366396838527893,2,2,1
0,1,2,0.0574262396336612,1,1,0
0,1,6,0.4761390680554965,2,4,0
0,0,2,0.4163820775541896,1,1,0
0,1,5,0.4450715966412066,2,3,0
0,1,5,0.3247285405596105,1,4,1
0,1,3,0.3953542493046841,1,2,0
0,1,3,0.6802552512604008,3,0,1
0,1,2,0.3321886213197842,1,1,0
0,0,4,0.4274425889049246,2,2,0
0,1,5,0.1588655560399283,1,4,0
0,0,1,0.2254858203217234,2,0,0
0,0,5,0.3923745831862582,0,5,1
0,1,1,0.4320460515653949,2,0,0
0,0,8,0.3243700895542791,2,6,1
0,0,4,0.1752341126469804,1,3,0
0,1,3,0.6509793422552954,2,1,1
0,0,4,0.1946114012403315,2,2,0
0,1,3,0.3518293638797412,1,2,0
0,0,4,0.2117094508984911,1,3,0
0,0,7,0.6824030154204687,2,5,1
0,0,3,0.0158960563478001,3,0,1
0,1,6,0.081891048453821,1,5,0
1,0,3,0.2227885497664271,0,3,0
0,0,3,0.6735178858513842,1,2,1
0,1,2,0.2412654494557169,3,0,1
0,1,2,0.3426331578890351,2,0,0
0,1,4,0.6318874217974138,3,1,1
0,1,6,0.341871557834669,0,6,0
0,1,3,0.2806666301489431,1,2,0
0,1,4,0.1729813396063105,1,3,1
0,1,4,0.1804929456525048,1,3,0
0,1,2,0.5266246524796788,1,1,0
0,1,6,0.4680572056476488,1,5,1
0,1,5,0.0411044004605909,2,3,0
0,0,2,0.7903757409689631,1,1,1
0,0,4,0.2868101199471883,2,2,1
0,1,6,0.1094392694109225,1,5,0
0,1,5,0.3151463622698348,4,1,1
0,1,6,0.3512985539270672,2,4,1
0,1,9,0.3522167144147816,1,8,1
0,1,5,0.5891309319323569,2,3,0
0,0,3,0.1525950655111205,1,2,0
0,1,3,0.4954446670038522,5,0,1
0,0,6,0.0827902040011759,1,5,0
0,1,6,0.1778214492970776,2,4,0
0,1,4,0.4545418854517556,2,2,0
0,1,5,0.7268912134105631,1,4,1
0,1,7,0.115277519087635,1,6,1
0,1,3,0.325729882966931,1,2,0
0,0,5,0.0471315393923557,1,4,0
0,0,5,0.0786419904214499,1,4,0
0,1,2,0.1016082808922127,3,0,1
0,1,3,0.5389505273041517,1,2,0
0,1,2,0.3267859443194836,1,1,0
0,0,6,0.2156242106808548,2,4,0
0,1,4,0.143708620977867,2,2,0
0,1,13,0.419178032241886,0,13,1
0,1,1,0.330796128148259,0,1,0
0,1,3,0.4488339790951543,1,2,0
0,1,5,0.4601951965423183,2,3,0
0,1,5,0.1935492766143462,2,3,0
0,0,4,0.548670700722604,2,2,1
0,1,4,0.084395965469969,1,3,0
0,0,7,0.4185257148463081,2,5,1
0,1,3,0.4765933977044611,2,1,0
0,1,4,0.232863428912321,0,4,0
0,1,2,0.5243470803437654,2,0,0
0,0,5,0.2386346248000701,2,3,1
1,0,7,0.309659408499489,2,5,1
0,0,2,0.2531277205029001,3,0,1
0,0,2,0.4876289099673294,0,2,0
0,1,1,0.1211256272155976,2,0,0
0,1,8,0.3690292474959609,1,7,1
0,0,2,0.2468025742382809,2,0,0
0,0,3,0.5194285541271264,0,3,0
0,1,2,0.3400387750447656,0,2,0
0,1,6,0.4468617871011922,0,6,0
0,1,6,0.4233808492900294,1,5,0
0,1,5,0.4425363054393402,0,5,0
0,0,4,0.4999410293210466,1,3,1
0,0,5,0.183072709560706,1,4,0
0,1,2,0.3711281802967884,1,1,1
0,1,9,0.2012287016536754,0,9,1
0,1,3,0.3615768550139213,2,1,0
0,1,3,0.4770687623792243,1,2,0
0,1,3,0.097165450795381,3,0,1
0,1,2,0.1502881062646663,2,0,0
0,1,1,0.3322975248547049,2,0,0
0,0,8,0.2598815846823769,0,8,1
0,1,2,0.0687247912446235,3,0,1
0,1,5,0.187757931357765,4,1,1
0,1,1,0.1614315933940558,0,1,0
0,1,4,0.1040294313058601,3,1,1
0,0,3,0.034646512980973,1,2,0
0,1,3,0.3193027544623376,1,2,0
0,1,5,0.3700496019422019,2,3,0
0,0,5,0.0800253140267774,1,4,0
0,0,6,0.4309338391735171,0,6,0
0,1,3,0.3983615392964761,2,1,0
0,1,1,0.1008449095346268,2,0,0
0,1,2,0.5112186061731663,2,0,0
0,0,2,0.2958876627708858,2,0,0
0,0,2,0.3510415553902752,2,0,0
0,1,5,0.075477913722075,0,5,0
0,0,7,0.4220125895965749,2,5,1
0,1,2,0.1610004312907497,1,1,0
0,1,5,0.3686547329224766,2,3,0
0,1,6,0.6399163480916081,3,3,1
1,0,5,0.3432424024198834,2,3,1
0,1,7,0.0873820124227964,2,5,1
0,0,4,0.2318228710669731,0,4,0
0,0,4,0.0456976857641768,1,3,0
0,1,4,0.0743245490762798,1,3,0
0,1,5,0.2056890475424551,3,2,1
0,0,6,0.2985795696975754,2,4,0
0,1,1,0.5730205870016417,1,0,0
0,1,10,0.247413602732449,2,8,1
1,0,4,0.764942773574234,1,3,1
0,1,2,0.3189979416154389,0,2,1
0,1,3,0.1992982393094566,2,1,0
0,1,3,0.297309503035925,1,2,1
0,1,6,0.4062806111266974,1,5,0
0,1,4,0.3186142057221784,1,3,0
0,0,2,0.2625143560869501,1,1,0
0,1,4,0.0444847265935407,4,0,1
1,0,4,0.0987988012251364,0,4,1
0,0,3,0.447543884682869,4,0,1
0,1,6,0.2655041614735081,2,4,0
0,1,2,0.3367908803348763,1,1,0
0,1,2,0.4340517095047608,0,2,0
0,1,3,0.1820666773738153,1,2,0
0,0,4,0.3654898711722014,1,3,0
0,0,2,0.3536982650519047,1,1,0
0,1,3,0.377174857525653,3,0,1
0,1,1,0.359413673086412,1,0,0
0,1,1,0.2593033481244546,0,1,0
0,0,3,0.4060459709068294,3,0,1
0,1,2,0.561632170520019,2,0,0
0,0,7,0.1793654487581936,0,7,1
0,0,4,0.1083109723172055,0,4,1
0,1,3,0.0772252820093264,4,0,1
0,0,5,0.4847506952934227,3,2,1
0,0,4,0.3014206437777363,3,1,1
0,1,1,0.1798567070888669,0,1,0
0,0,6,0.3006825385107468,0,6,0
0,0,3,0.2867370057264073,4,0,1
0,0,4,0.2353527067902265,4,0,1
0,0,5,0.4565669015042543,1,4,0
0,1,2,0.5871618014772734,2,0,0
0,0,5,0.1138767898061192,2,3,0
0,1,5,0.5164587705344934,4,1,1
0,0,4,0.3179272603038421,2,2,0
0,0,4,0.23490655529129,1,3,0
0,1,4,0.5205790301240147,2,2,0
0,0,6,0.0759484305777203,1,5,1
0,1,2,0.0752561498606627,1,1,0
0,0,8,0.1896148794726819,1,7,1
0,0,4,0.3443415787950793,3,1,1
0,0,6,0.4401253504245114,1,5,0
0,0,1,0.1137823796713078,2,0,0
0,1,4,0.1518966679055709,4,0,1
0,0,1,0.3383920562169022,1,0,0
0,0,2,0.3427873528984808,2,0,1
0,0,8,0.1913745631001135,0,8,1
0,0,4,0.2880919256867721,3,1,1
0,1,7,0.4336106339355675,2,5,1
0,0,7,0.079886792484855,1,6,1
0,0,7,0.2891464755633896,0,7,1
1,0,4,0.2290304529467405,0,4,1
0,1,4,0.2426908917530044,3,1,1
0,1,5,0.3150715279397613,1,4,0
0,0,4,0.4405592667598951,2,2,0
0,0,2,0.1431895621719861,1,1,0
0,1,8,0.4487524102338883,3,5,1
0,0,4,0.0807837581998759,1,3,0
0,1,3,0.5362748340339292,3,0,1
0,1,7,0.3955880588115269,1,6,1
0,1,7,0.3457865310551273,0,7,1
0,0,5,0.1051452653217038,1,4,0
0,1,1,0.6201907115967948,2,0,1
0,0,7,0.0920581936314005,3,4,1
0,0,3,0.1736776545132359,1,2,0
0,0,4,0.5268997591738412,0,4,0
0,1,2,0.4728770531402229,1,1,0
0,1,3,0.7076940113454484,3,0,1
0,1,4,0.4873195127555239,1,3,0
0,1,5,0.435714525855437,1,4,0
0,0,7,0.2220916751701197,2,5,1
0,0,3,0.3312429276180536,1,2,0
0,0,4,0.355551026251043,2,2,0
0,1,2,0.4611317843152212,0,2,0
0,1,2,0.3224410104080373,1,1,1
0,0,4,0.4114197537727396,0,4,1
0,0,4,0.4193518676771215,2,2,0
0,1,3,0.2392452327309427,2,1,0
0,1,4,0.1331707412994711,0,4,0
0,1,7,0.2364888083199274,0,7,1
0,1,5,0.1613871177126462,1,4,0
0,0,4,0.2812018598642199,2,2,0
0,0,4,0.2433170943153841,1,3,0
0,1,3,0.1835449567263587,2,1,0
0,1,4,0.2811244575015781,1,3,1
0,1,2,0.1709822965913391,2,0,0
0,0,2,0.3518015656947727,1,1,0
0,1,3,0.2742747873774888,1,2,0
0,1,2,0.4498433494916141,2,0,0
0,0,7,0.4384191981368527,2,5,1
0,0,6,0.2263341511118287,1,5,0
0,1,6,0.2514104757557049,1,5,0
0,1,5,0.4674925821887464,3,2,1
0,0,5,0.8156794682217229,0,5,1
0,0,2,0.4921466511508626,1,1,0
0,0,4,0.1674982172368636,1,3,0
0,0,3,0.0904655603848234,1,2,1
0,0,9,0.2198574575482146,3,6,1
1,0,2,0.0547896874221364,0,2,0
1,0,3,0.2234004377909612,3,0,1
0,0,8,0.2880071013808106,1,7,1
0,0,7,0.13022139968735,0,7,1
0,1,6,0.2150326118067641,1,5,1
0,0,6,0.1040797294227538,1,5,0
0,0,1,0.6430200795072434,1,0,1
0,0,4,0.4617839016050404,1,3,1
1,0,2,0.6468034628722403,1,1,1
1,0,4,0.5361737534696299,2,2,1
0,1,4,0.2125906727503689,2,2,1
0,1,2,0.3941748185647822,2,0,0
0,0,5,0.3123911030673073,2,3,0
0,0,4,0.6610924255210708,2,2,1
0,0,1,0.3678703140296606,4,0,1
0,1,2,0.4440638999009548,1,1,0
0,0,4,0.4519758490257881,0,4,0
0,1,2,0.1435732320999448,2,0,0
0,1,2,0.3635544153332918,1,1,1
0,1,6,0.3956099028439645,1,5,0
0,1,1,0.4392703203262254,3,0,1
0,1,2,0.299391506932149,1,1,0
0,0,5,0.5990236374717113,0,5,0
0,1,4,0.3251404375501576,0,4,0
0,1,5,0.3044502131905142,2,3,0
0,1,10,0.8005300402503898,2,8,1
0,0,1,0.1505475924202413,1,0,0
0,0,1,0.368859608132766,1,0,0
0,1,6,0.0179098666284945,2,4,0
0,0,5,0.1980748321879697,0,5,0
0,0,5,0.5020829613223124,0,5,0
1,0,6,0.5388850016945507,0,6,1
0,1,6,0.2333139780885499,0,6,0
0,0,5,0.0587221693759333,1,4,0
0,1,5,0.1790322432306228,1,4,0
0,1,4,0.4207170051257414,1,3,0
0,0,8,0.3079691435070344,2,6,1
0,0,2,0.6765350235842499,1,1,1
0,1,4,0.5144426694728249,1,3,0
0,0,4,0.7656537520415028,4,0,1
0,0,4,0.1773222176461579,0,4,0
0,0,2,0.0442715561110523,2,0,0
0,1,2,0.2923261425941635,3,0,1
0,1,4,0.485416133367205,0,4,0
1,0,3,0.2247200310003203,2,1,1
0,1,2,0.3633894199213827,3,0,1
0,0,6,0.2356367981452188,0,6,0
0,0,4,0.7340707863572704,2,2,1
0,1,3,0.1947080145403599,2,1,0
0,1,4,0.2483124842941786,0,4,0
0,1,5,0.4022187099464496,0,5,0
0,1,5,0.2096848446293548,1,4,1
0,1,4,0.364910729875753,2,2,0
1,0,3,0.126666496538513,1,2,1
0,1,4,0.1984103598220439,2,2,0
0,0,3,0.4010706619206994,2,1,0
0,1,4,0.1982749796739762,0,4,0
0,1,4,0.2486917080611823,0,4,0
0,1,1,0.1952641027265664,1,0,0
0,0,4,0.1852472953081554,1,3,0
0,1,3,0.2567510766102754,2,1,0
0,0,6,0.3027196559106362,2,4,0
0,0,7,0.2111083366880796,2,5,1
0,1,6,0.3640823962555388,2,4,0
0,0,3,0.5009694750907706,3,0,1
0,1,3,0.1231063959160895,2,1,0
0,0,2,0.5847460712231518,2,0,0
0,1,3,0.2064774319119845,2,1,0
1,0,6,0.1276310784100493,2,4,1
0,1,7,0.2553582812995508,3,4,1
0,0,4,0.2638824619235302,0,4,0
0,1,5,0.2219643797429582,1,4,0
0,1,5,0.2576242726867753,0,5,0
0,1,3,0.2864890994376484,3,0,1
0,1,8,0.609025746438762,1,7,1
1,0,6,0.3767162015284582,2,4,1
0,1,3,0.3841570804385043,2,1,0
0,0,1,0.0615519107488931,0,1,0
0,1,2,0.3866732185950482,0,2,0
0,1,4,0.0315552520553719,0,4,0
0,0,3,0.3557427667059059,1,2,1
0,1,4,0.4466231911157723,3,1,1
1,0,7,0.1167410958204035,2,5,1
1,0,4,0.2066774280924634,1,3,1
0,1,5,0.3380779670603721,1,4,0
0,1,7,0.6914095052103308,2,5,1
0,0,3,0.1891244145040454,3,0,1
0,1,4,0.5924093058091033,2,2,1
0,0,6,0.0916262994034676,3,3,1
0,1,3,0.2700746325923241,0,3,0
0,1,4,0.2285387234378199,4,0,1
0,1,1,0.3565675424727726,1,0,0
0,0,4,0.2045532841030837,1,3,0
0,0,3,0.0680573841434393,2,1,0
0,1,3,0.4735205967723379,2,1,1
1,0,4,0.3631974835858477,1,3,1
1,0,4,0.5448042742233621,2,2,1
0,0,3,0.5684329862856816,3,0,1
0,1,2,0.1376860838658333,2,0,0
0,0,1,0.2099898921023018,2,0,0
0,1,6,0.2649224000019044,2,4,0
0,0,4,0.1491607399200258,0,4,0
0,0,3,0.7529923636762648,2,1,1
0,0,3,0.1526656789279033,0,3,0
0,1,3,0.2312034428954065,3,0,1
0,0,4,0.4087499933559128,1,3,0
0,0,1,0.1319399059278438,1,0,0
0,0,7,0.05998733146686,2,5,1
0,0,2,0.0683315048514021,1,1,0
0,0,7,0.5264384996274308,1,6,1
0,1,7,0.1174187094376282,0,7,1
0,0,3,0.2071526732546409,2,1,0
0,1,5,0.0823071558318998,0,5,0
0,1,4,0.1744352112534785,2,2,1
0,0,2,0.2440776064728565,0,2,0
0,1,6,0.3039117133084122,0,6,0
0,0,4,0.6876791413776222,2,2,1
0,0,3,0.3693632703254796,1,2,0
0,0,5,0.1510308854997418,1,4,0
0,0,1,0.4788651623224519,1,0,0
1,0,5,0.2124840573122093,2,3,1
0,1,4,0.2289644402264826,1,3,0
0,0,9,0.3043558859104914,0,9,1
0,1,2,0.3376181383444299,2,0,1
0,1,3,0.4774107452010362,2,1,0
0,0,8,0.5106401317727426,0,8,1
0,1,4,0.0654545034620672,1,3,0
0,1,6,0.6352433243572223,2,4,1
0,0,4,0.1035651291855128,1,3,0
0,0,3,0.1669776592504391,1,2,1
1,0,8,0.3573566972616704,1,7,1
0,0,3,0.6107415940308927,3,0,1
0,0,4,0.1729425812737001,1,3,0
0,1,4,0.1173450525974084,2,2,0
0,0,5,0.5038687646354134,1,4,0
0,0,4,0.1582873411298621,1,3,0
0,1,7,0.1605685945703863,3,4,1
0,1,6,0.3001525947254808,0,6,0
0,1,6,0.1678264526939478,0,6,0
0,1,7,0.3362764066647864,2,5,1
0,0,4,0.3871652541417005,0,4,0
0,0,7,0.1702111151329784,1,6,1
0,0,7,0.324154815887011,1,6,1
0,0,5,0.1537131071507195,1,4,0
0,1,1,0.5020172339673187,2,0,1
0,1,2,0.2044881701184975,2,0,0
0,1,9,0.3467339504343982,0,9,1
0,1,4,0.2632350161678033,2,2,0
0,1,2,0.1290317542317802,3,0,1
0,1,1,0.4370421315070913,1,0,0
0,0,2,0.47642833478481,0,2,0
0,0,3,0.2430623853818826,1,2,0
0,1,5,0.2118147464492711,0,5,0
0,0,4,0.4502326557033476,3,1,1
0,1,3,0.1903231135868405,1,2,0
0,0,2,0.4042476151023745,0,2,0
0,0,4,0.4674815274930655,1,3,0
0,1,2,0.3465801909020744,2,0,0
0,0,3,0.3757827066650629,3,0,1
0,1,1,0.1624800895751872,1,0,0
0,0,1,0.418526085588754,2,0,0
0,1,2,0.3348832978293498,2,0,0
0,0,2,0.5297347041315775,0,2,0
0,0,4,0.4668848387048603,3,1,1
0,0,4,0.1992577221143043,1,3,0
0,0,3,0.4921714000316597,2,1,0
0,1,3,0.4814076761997622,2,1,0
0,1,3,0.2823857143985471,2,1,0
0,0,1,0.3365881105705093,0,1,0
0,0,1,0.3077639615362579,1,0,0
0,1,2,0.381544198628988,2,0,0
0,0,4,0.5267487873869287,2,2,0
0,1,4,0.3215832152155821,1,3,0
0,0,4,0.381783828915512,2,2,0
0,0,5,0.5977944952182398,2,3,0
0,0,6,0.229510745491505,2,4,0
0,0,5,0.1836803057518542,1,4,1
0,0,2,0.0196583700599019,2,0,0
0,0,5,0.1050205103571758,2,3,0
0,0,5,0.0377479535602462,3,2,1
0,0,2,0.1986321759929131,3,0,1
0,0,6,0.4810975832763277,2,4,0
0,1,4,0.5903643598290829,1,3,1
0,1,4,0.1676153797680213,5,0,1
0,1,4,0.2418426593671063,4,0,1
0,0,3,0.3524509573510632,1,2,1
0,0,6,0.4133902863454615,2,4,0
1,0,7,0.1922413481756123,1,6,1
0,0,7,0.329422679120201,1,6,1
0,0,2,0.1221071048417857,3,0,1
0,0,3,0.3641923370061114,0,3,0
0,1,2,0.2258337996266092,2,0,0
0,1,3,0.2208637120988617,3,0,1
0,1,6,0.1328204265906124,2,4,0
0,0,6,0.1897623003070757,3,3,1
0,1,1,0.2602042732306595,1,0,1
0,0,6,0.6011175298343239,2,4,1
0,1,4,0.0620379990651521,2,2,0
0,1,7,0.1904219805550792,4,3,1
0,1,2,0.224551180412742,3,0,1
0,1,3,0.1520746323938486,0,3,1
0,0,6,0.4059485591588364,0,6,0
0,1,5,0.2514327112225498,5,0,1
0,0,4,0.5212627354544617,2,2,0
0,0,3,0.4280840453030536,0,3,0
0,0,4,0.5744818730835358,1,3,1
0,1,6,0.0779115551360633,1,5,0
0,1,6,0.1812487360558375,0,6,0
0,1,7,0.6923045654386589,2,5,1
0,1,4,0.3307629094305906,3,1,1
0,0,6,0.5658750599547098,2,4,0
0,0,4,0.4656906251174884,3,1,1
0,0,4,0.2790651641229444,3,1,1
0,1,2,0.6060319855026887,4,0,1
0,1,2,0.3130369512044745,2,0,0
0,1,11,0.4587609192870548,1,10,1
0,0,2,0.4819387521902799,0,2,0
0,1,4,0.4850510038362269,0,4,0
0,0,5,0.3046828337128325,2,3,0
0,1,4,0.0823056627502238,1,3,0
0,1,3,0.5141280820250275,1,2,0
0,1,5,0.1911622726826139,2,3,0
0,1,3,0.5406565697031668,2,1,0
0,1,7,0.4365218556474488,2,5,1
0,0,2,0.2382372134713251,2,0,0
0,1,4,0.1999584636459351,1,3,0
0,1,7,0.3007229736574793,2,5,1
0,0,6,0.2074275892610011,2,4,0
0,1,2,0.2502730739479707,1,1,0
0,1,5,0.1197183704961459,2,3,0
0,1,4,0.3265118474690209,0,4,0
0,0,7,0.0771725821299808,2,5,1
0,0,6,0.2893991660989961,2,4,0
0,0,6,0.3884913078110276,2,4,0
0,1,4,0.4915274072923108,1,3,0
1,0,4,0.0926844394690583,0,4,1
0,0,6,0.3992190493143536,2,4,0
0,1,8,0.2237241344428319,2,6,1
0,0,1,0.2104209728596249,1,0,1
0,1,2,0.4998959164494587,1,1,0
0,0,4,0.5171732749914806,1,3,0
0,1,1,0.1283343309003538,2,0,0
0,0,1,0.7147687034763425,2,0,1
0,0,3,0.2625897989214706,2,1,0
0,0,4,0.3401647681743331,2,2,0
0,0,1,0.4744251608907086,3,0,1
0,1,5,0.4583229315713992,3,2,1
0,0,3,0.7930776333314374,2,1,1
0,1,5,0.4778384629722584,1,4,0
0,1,5,0.2738801747463793,0,5,1
0,1,5,0.4164693162836029,2,3,0
0,0,5,0.2985617746204276,2,3,0
0,0,5,0.1851309025070794,1,4,0
0,0,3,0.2702166074272236,1,2,0
0,1,5,0.4579163815031593,0,5,0
0,0,3,0.2698604852685224,1,2,0
0,1,3,0.3824132037541113,0,3,0
0,1,3,0.288705557211156,1,2,0
0,1,3,0.5764544107492586,1,2,0
0,1,5,0.3948349876413142,2,3,0
0,1,5,0.4802787854737855,0,5,0
0,1,3,0.2103250198219554,1,2,1
0,0,3,0.2095819655118261,0,3,0
0,1,3,0.76752125277549,0,3,1
0,0,4,0.300352476044341,0,4,0
0,1,5,0.4140397216821665,1,4,1
0,0,5,0.3057984531956285,2,3,0
0,1,6,0.0957779324546032,2,4,1
0,0,4,0.446278683169977,0,4,0
0,1,2,0.4239994526450203,1,1,0
0,1,6,0.1589151874171797,3,3,1
0,0,5,0.425117223808736,1,4,0
0,1,2,0.5190315728717905,3,0,1
0,1,1,0.370076447831316,3,0,1
0,0,6,0.4972956720160998,1,5,0
0,1,2,0.2337251173622351,2,0,0
0,1,4,0.3294513552928453,2,2,0
0,0,3,0.5875686937450361,1,2,0
0,1,3,0.2044064198343554,2,1,0
0,1,4,0.7684524752084032,0,4,1
0,0,3,0.0786928411013498,1,2,0
1,0,5,0.4364917097715996,0,5,1
0,1,4,0.8151468990730045,2,2,1
0,0,5,0.5100000375522413,2,3,0
0,0,11,0.0644552628207764,2,9,1
0,1,2,0.2232849912919156,1,1,0
0,1,4,0.2559120096886211,2,2,0
0,0,4,0.2274248636770827,2,2,0
0,0,3,0.5221168527873372,1,2,0
0,0,6,0.3967228524900696,3,3,1
0,0,5,0.201811423231121,1,4,0
0,0,2,0.1043683006120209,1,1,0
0,1,6,0.2249286279949791,1,5,0
0,0,7,0.4771119701008851,3,4,1
0,1,8,0.5742647091733001,1,7,1
0,0,2,0.1143583321008106,2,0,0
0,1,4,0.4761493840746922,1,3,0
0,0,6,0.6487099865265095,2,4,1
0,0,5,0.0543884590333954,4,1,1
0,1,4,0.22426104694785,4,0,1
0,1,7,0.3603591858292673,0,7,1
0,1,2,0.2963041599695398,2,0,1
0,0,5,0.2696066389496702,2,3,0
0,0,4,0.4313309739828154,2,2,0
0,0,3,0.3828953808089262,1,2,0
0,1,8,0.2410550477956891,1,7,1
0,1,3,0.0717230956138166,1,2,1
1,0,4,0.4933902786326146,4,0,1
0,1,5,0.4046467183793069,0,5,0
0,0,5,0.2481043060180675,3,2,1
0,0,8,0.3777844483418183,2,6,1
0,0,6,0.1143913372418453,2,4,0
0,0,6,0.0470876325331351,0,6,0
0,1,4,0.4414265365807892,2,2,0
0,1,3,0.324048677468002,0,3,1
0,0,4,0.3655436178754114,2,2,0
0,0,5,0.3564305533456436,2,3,0
0,0,1,0.1927967982890042,4,0,1
0,0,4,0.1245533462073702,3,1,1
0,0,2,0.5448350601479032,1,1,0
0,0,5,0.2837811525238954,3,2,1
0,0,5,0.529251457695318,0,5,0
0,0,3,0.2844224493462562,1,2,0
0,0,7,0.2376222472318025,3,4,1
0,1,3,0.7237926056739874,2,1,1
0,1,2,0.0423114425661253,1,1,0
0,1,1,0.4600768886054591,1,0,0
1,0,4,0.3023597771501625,1,3,1
0,0,5,0.2825052264651698,3,2,1
0,1,1,0.5548780813994044,3,0,1
0,1,4,0.7662027823084512,2,2,1
0,1,4,0.1691417347097048,0,4,0
0,1,6,0.224260512912888,1,5,0
0,1,1,0.2029457415816346,2,0,0
0,1,6,0.2542290988641522,2,4,1
0,0,6,0.1617175059509199,3,3,1
0,0,4,0.3609988440473558,4,0,1
1,0,5,0.0737886763289521,1,4,1
0,0,8,0.4235560405662545,3,5,1
0,1,5,0.1451407282200195,2,3,0
0,1,3,0.5720162024522306,2,1,0
0,1,4,0.1795730728617372,2,2,0
0,1,3,0.3193230876826401,4,0,1
0,0,3,0.6385157502944965,1,2,1
0,0,6,0.6814519347356764,1,5,1
0,0,5,0.1044846868791813,1,4,0
0,1,4,0.1751596936204113,2,2,0
